States,year,quarter,brand,user_counts,percentage
Tripura,2018,3,Oppo,12899,11%
Tripura,2018,3,Vivo,10186,9%
Tripura,2018,3,Realme,8049,7%
Tripura,2018,3,Gionee,3116,3%
Tripura,2018,3,Micromax,2824,2%
Tripura,2018,3,Asus,2817,2%
Tripura,2018,3,Lenovo,2778,2%
Tripura,2018,3,Motorola,2735,2%
Tripura,2018,3,Others,16079,14%
Tripura,2018,4,Xiaomi,38347,25%
Tripura,2018,4,Samsung,35132,23%
Tripura,2018,4,Oppo,17942,12%
Tripura,2018,4,Vivo,14242,9%
Tripura,2018,4,Realme,10556,7%
Tripura,2018,4,Asus,3636,2%
Tripura,2018,4,Lenovo,3586,2%
Tripura,2018,4,Gionee,3584,2%
Tripura,2018,4,Motorola,3428,2%
Tripura,2018,4,Micromax,3415,2%
Tripura,2018,4,Others,19397,13%
Tripura,2019,1,Xiaomi,46096,25%
Tripura,2019,1,Samsung,42367,23%
Tripura,2019,1,Oppo,22197,12%
Tripura,2019,1,Vivo,17880,10%
Tripura,2019,1,Realme,12553,7%
Tripura,2019,1,Asus,4231,2%
Tripura,2019,1,Gionee,4052,2%
Tripura,2019,1,Lenovo,3967,2%
Tripura,2019,1,Motorola,3844,2%
Tripura,2019,1,Micromax,3800,2%
Tripura,2019,1,Others,22267,12%
Tripura,2019,2,Xiaomi,54603,25%
Tripura,2019,2,Samsung,51075,23%
Tripura,2019,2,Oppo,27375,13%
Tripura,2019,2,Vivo,22017,10%
Tripura,2019,2,Realme,14896,7%
Tripura,2019,2,Asus,4919,2%
Tripura,2019,2,Gionee,4636,2%
Tripura,2019,2,Lenovo,4490,2%
Tripura,2019,2,Motorola,4321,2%
Tripura,2019,2,Micromax,4165,2%
Tripura,2019,2,Others,25147,12%
Tripura,2019,3,Xiaomi,61894,25%
Tripura,2019,3,Samsung,57464,23%
Tripura,2019,3,Oppo,31453,13%
Tripura,2019,3,Vivo,25583,10%
Tripura,2019,3,Realme,17453,7%
Tripura,2019,3,Asus,5603,2%
Tripura,2019,3,Gionee,4975,2%
Tripura,2019,3,Motorola,4535,2%
Tripura,2019,3,Micromax,4461,2%
Tripura,2019,3,Lenovo,4420,2%
Tripura,2019,3,Others,27615,11%
Tripura,2019,4,Xiaomi,68653,25%
Tripura,2019,4,Samsung,63478,23%
Tripura,2019,4,Oppo,35779,13%
Tripura,2019,4,Vivo,29148,11%
Tripura,2019,4,Realme,20529,8%
Tripura,2019,4,Asus,5562,2%
Tripura,2019,4,Gionee,5248,2%
Tripura,2019,4,Motorola,4789,2%
Tripura,2019,4,Lenovo,4722,2%
Tripura,2019,4,Micromax,4708,2%
Tripura,2019,4,Others,29682,11%
Tripura,2020,1,Xiaomi,75081,25%
Tripura,2020,1,Samsung,69532,23%
Tripura,2020,1,Oppo,40260,13%
Tripura,2020,1,Vivo,33266,11%
Tripura,2020,1,Realme,23927,8%
Tripura,2020,1,Asus,6050,2%
Tripura,2020,1,Gionee,5095,2%
Tripura,2020,1,Motorola,5014,2%
Tripura,2020,1,Lenovo,5012,2%
Tripura,2020,1,Micromax,4634,2%
Tripura,2020,1,Others,32091,11%
Tripura,2020,2,Xiaomi,83763,25%
Tripura,2020,2,Samsung,77685,23%
Tripura,2020,2,Oppo,46283,14%
Tripura,2020,2,Vivo,38364,11%
Tripura,2020,2,Realme,28326,8%
Tripura,2020,2,Asus,6561,2%
Tripura,2020,2,Gionee,5452,2%
Tripura,2020,2,Motorola,5344,2%
Tripura,2020,2,Lenovo,5242,2%
Tripura,2020,2,Huawei,5008,1%
Tripura,2020,2,Others,34638,10%
Tripura,2020,3,Xiaomi,93468,25%
Tripura,2020,3,Samsung,86403,23%
Tripura,2020,3,Oppo,52607,14%
Tripura,2020,3,Vivo,44208,12%
Tripura,2020,3,Realme,33649,9%
Tripura,2020,3,Asus,7020,2%
Tripura,2020,3,Motorola,5686,2%
Tripura,2020,3,Gionee,5652,2%
Tripura,2020,3,Lenovo,5550,1%
Tripura,2020,3,Huawei,5432,1%
Tripura,2020,3,Others,37056,10%
Tripura,2020,4,Xiaomi,101066,25%
Tripura,2020,4,Samsung,93412,23%
Tripura,2020,4,Oppo,57851,14%
Tripura,2020,4,Vivo,48775,12%
Tripura,2020,4,Realme,38173,9%
Tripura,2020,4,Asus,7328,2%
Tripura,2020,4,Motorola,5862,1%
Tripura,2020,4,Gionee,5805,1%
Tripura,2020,4,Huawei,5778,1%
Tripura,2020,4,Lenovo,5769,1%
Tripura,2020,4,Others,39291,10%
Tripura,2021,1,Xiaomi,108575,25%
Tripura,2021,1,Samsung,99168,23%
Tripura,2021,1,Oppo,62419,14%
Tripura,2021,1,Vivo,53698,12%
Tripura,2021,1,Realme,42622,10%
Tripura,2021,1,Asus,8143,2%
Tripura,2021,1,Huawei,6052,1%
Tripura,2021,1,Motorola,5947,1%
Tripura,2021,1,Gionee,5872,1%
Tripura,2021,1,Lenovo,5785,1%
Tripura,2021,1,Others,41355,9%
Tripura,2021,2,Xiaomi,116546,25%
Tripura,2021,2,Samsung,104057,22%
Tripura,2021,2,Oppo,66970,14%
Tripura,2021,2,Vivo,58517,12%
Tripura,2021,2,Realme,50025,11%
Tripura,2021,2,Asus,7942,2%
Tripura,2021,2,Motorola,5999,1%
Tripura,2021,2,Huawei,5937,1%
Tripura,2021,2,Lava,5937,1%
Tripura,2021,2,Gionee,5794,1%
Tripura,2021,2,Others,44429,9%
Tripura,2021,3,Xiaomi,126117,25%
Tripura,2021,3,Samsung,107662,21%
Tripura,2021,3,Oppo,72865,14%
Tripura,2021,3,Vivo,64797,13%
Tripura,2021,3,Realme,58578,11%
Tripura,2021,3,Asus,7665,2%
Tripura,2021,3,Huawei,6499,1%
Tripura,2021,3,Gionee,6096,1%
Tripura,2021,3,Lava,6044,1%
Tripura,2021,3,Motorola,6025,1%
Tripura,2021,3,Others,47581,9%
Tripura,2021,4,Xiaomi,135695,25%
Tripura,2021,4,Samsung,110734,20%
Tripura,2021,4,Oppo,77764,14%
Tripura,2021,4,Vivo,69926,13%
Tripura,2021,4,Realme,68822,13%
Tripura,2021,4,Asus,7552,1%
Tripura,2021,4,Huawei,6396,1%
Tripura,2021,4,Motorola,6315,1%
Tripura,2021,4,Lava,6023,1%
Tripura,2021,4,Gionee,5955,1%
Tripura,2021,4,Others,51110,9%
Tripura,2022,1,Xiaomi,143599,25%
Tripura,2022,1,Samsung,114250,20%
Tripura,2022,1,Oppo,83468,14%
Tripura,2022,1,Realme,78396,13%
Tripura,2022,1,Vivo,74834,13%
Tripura,2022,1,Asus,7367,1%
Tripura,2022,1,Huawei,6576,1%
Tripura,2022,1,Tecno,6411,1%
Tripura,2022,1,Infinix,6357,1%
Tripura,2022,1,Motorola,6335,1%
Tripura,2022,1,Others,54531,9%
Uttar Pradesh,2018,1,Xiaomi,1164619,25%
Uttar Pradesh,2018,1,Samsung,939725,20%
Uttar Pradesh,2018,1,Vivo,564062,12%
Uttar Pradesh,2018,1,Oppo,459877,10%
Uttar Pradesh,2018,1,Realme,267660,6%
Uttar Pradesh,2018,1,Motorola,138769,3%
Uttar Pradesh,2018,1,Apple,135698,3%
Uttar Pradesh,2018,1,Lenovo,117510,3%
Uttar Pradesh,2018,1,Micromax,101657,2%
Uttar Pradesh,2018,1,OnePlus,98788,2%
Uttar Pradesh,2018,1,Others,705885,15%
Uttar Pradesh,2018,2,Xiaomi,1635001,25%
Uttar Pradesh,2018,2,Samsung,1274460,20%
Uttar Pradesh,2018,2,Vivo,805993,13%
Uttar Pradesh,2018,2,Oppo,646104,10%
Uttar Pradesh,2018,2,Realme,361159,6%
Uttar Pradesh,2018,2,Motorola,182857,3%
Uttar Pradesh,2018,2,Apple,172868,3%
Uttar Pradesh,2018,2,Lenovo,153765,2%
Uttar Pradesh,2018,2,Micromax,137630,2%
Uttar Pradesh,2018,2,OnePlus,120867,2%
Uttar Pradesh,2018,2,Others,951850,15%
Uttar Pradesh,2018,3,Xiaomi,2102198,26%
Uttar Pradesh,2018,3,Samsung,1597902,20%
Uttar Pradesh,2018,3,Vivo,1066448,13%
Uttar Pradesh,2018,3,Oppo,835148,10%
Uttar Pradesh,2018,3,Realme,453507,6%
Uttar Pradesh,2018,3,Motorola,220372,3%
Uttar Pradesh,2018,3,Apple,206198,3%
Uttar Pradesh,2018,3,Lenovo,174787,2%
Uttar Pradesh,2018,3,Micromax,147660,2%
Uttar Pradesh,2018,3,Huawei,144657,2%
Uttar Pradesh,2018,3,Others,1147606,14%
Uttar Pradesh,2018,4,Xiaomi,2709697,26%
Uttar Pradesh,2018,4,Samsung,2031840,20%
Uttar Pradesh,2018,4,Vivo,1430827,14%
Uttar Pradesh,2018,4,Oppo,1108153,11%
Uttar Pradesh,2018,4,Realme,574980,6%
Uttar Pradesh,2018,4,Motorola,268317,3%
Uttar Pradesh,2018,4,Apple,252995,2%
Uttar Pradesh,2018,4,Lenovo,213292,2%
Uttar Pradesh,2018,4,Huawei,190126,2%
Uttar Pradesh,2018,4,Micromax,172058,2%
Uttar Pradesh,2018,4,Others,1389679,13%
Uttar Pradesh,2019,1,Xiaomi,3280805,26%
Uttar Pradesh,2019,1,Samsung,2437713,20%
Uttar Pradesh,2019,1,Vivo,1788502,14%
Uttar Pradesh,2019,1,Oppo,1383225,11%
Uttar Pradesh,2019,1,Realme,691671,6%
Uttar Pradesh,2019,1,Motorola,304547,2%
Uttar Pradesh,2019,1,Apple,291356,2%
Uttar Pradesh,2019,1,Lenovo,239614,2%
Uttar Pradesh,2019,1,Huawei,238494,2%
Uttar Pradesh,2019,1,Micromax,193730,2%
Uttar Pradesh,2019,1,Others,1609004,13%
Uttar Pradesh,2019,2,Xiaomi,3793613,26%
Uttar Pradesh,2019,2,Samsung,2800147,20%
Uttar Pradesh,2019,2,Vivo,2108136,15%
Uttar Pradesh,2019,2,Oppo,1629815,11%
Uttar Pradesh,2019,2,Realme,799307,6%
Uttar Pradesh,2019,2,Motorola,337246,2%
Uttar Pradesh,2019,2,Apple,326624,2%
Uttar Pradesh,2019,2,Huawei,277343,2%
Uttar Pradesh,2019,2,Lenovo,265048,2%
Uttar Pradesh,2019,2,OnePlus,204119,1%
Uttar Pradesh,2019,2,Others,1774951,12%
Uttar Pradesh,2019,3,Xiaomi,4276054,27%
Uttar Pradesh,2019,3,Samsung,3115702,19%
Uttar Pradesh,2019,3,Vivo,2426158,15%
Uttar Pradesh,2019,3,Oppo,1858877,12%
Uttar Pradesh,2019,3,Realme,927058,6%
Uttar Pradesh,2019,3,Motorola,359128,2%
Uttar Pradesh,2019,3,Apple,358210,2%
Uttar Pradesh,2019,3,Huawei,316534,2%
Uttar Pradesh,2019,3,Lenovo,264892,2%
Uttar Pradesh,2019,3,OnePlus,220254,1%
Uttar Pradesh,2019,3,Others,1921740,12%
Uttar Pradesh,2019,4,Xiaomi,4790187,27%
Uttar Pradesh,2019,4,Samsung,3450916,19%
Uttar Pradesh,2019,4,Vivo,2793452,16%
Uttar Pradesh,2019,4,Oppo,2124897,12%
Uttar Pradesh,2019,4,Realme,1090479,6%
Uttar Pradesh,2019,4,Motorola,383839,2%
Uttar Pradesh,2019,4,Apple,383829,2%
Uttar Pradesh,2019,4,Huawei,355084,2%
Uttar Pradesh,2019,4,Lenovo,277318,2%
Uttar Pradesh,2019,4,OnePlus,232862,1%
Uttar Pradesh,2019,4,Others,2066679,12%
Uttar Pradesh,2020,1,Xiaomi,5356063,27%
Uttar Pradesh,2020,1,Samsung,3822401,19%
Uttar Pradesh,2020,1,Vivo,3239764,16%
Uttar Pradesh,2020,1,Oppo,2429781,12%
Uttar Pradesh,2020,1,Realme,1288049,6%
Uttar Pradesh,2020,1,Apple,410932,2%
Uttar Pradesh,2020,1,Motorola,407644,2%
Uttar Pradesh,2020,1,Huawei,396726,2%
Uttar Pradesh,2020,1,Lenovo,297610,1%
Uttar Pradesh,2020,1,Lava,254946,1%
Uttar Pradesh,2020,1,Others,2232340,11%
Uttar Pradesh,2020,2,Xiaomi,5953474,26%
Uttar Pradesh,2020,2,Samsung,4228987,19%
Uttar Pradesh,2020,2,Vivo,3723388,17%
Uttar Pradesh,2020,2,Oppo,2771946,12%
Uttar Pradesh,2020,2,Realme,1489668,7%
Uttar Pradesh,2020,2,Huawei,436831,2%
Uttar Pradesh,2020,2,Motorola,435375,2%
Uttar Pradesh,2020,2,Apple,435004,2%
Uttar Pradesh,2020,2,Lenovo,314998,1%
Uttar Pradesh,2020,2,Lava,264264,1%
Uttar Pradesh,2020,2,Others,2444584,11%
Uttar Pradesh,2020,3,Xiaomi,6521651,26%
Uttar Pradesh,2020,3,Samsung,4643207,19%
Uttar Pradesh,2020,3,Vivo,4251520,17%
Uttar Pradesh,2020,3,Oppo,3101714,12%
Uttar Pradesh,2020,3,Realme,1710132,7%
Uttar Pradesh,2020,3,Huawei,472712,2%
Uttar Pradesh,2020,3,Apple,463651,2%
Uttar Pradesh,2020,3,Motorola,461063,2%
Uttar Pradesh,2020,3,Lenovo,332545,1%
Uttar Pradesh,2020,3,Lava,281022,1%
Uttar Pradesh,2020,3,Others,2598899,10%
Uttar Pradesh,2020,4,Xiaomi,7082855,26%
Uttar Pradesh,2020,4,Samsung,5086075,19%
Uttar Pradesh,2020,4,Vivo,4769619,18%
Uttar Pradesh,2020,4,Oppo,3433564,13%
Uttar Pradesh,2020,4,Realme,1937082,7%
Uttar Pradesh,2020,4,Huawei,507500,2%
Uttar Pradesh,2020,4,Apple,499152,2%
Uttar Pradesh,2020,4,Motorola,484675,2%
Uttar Pradesh,2020,4,Lenovo,348680,1%
Uttar Pradesh,2020,4,Lava,304244,1%
Uttar Pradesh,2020,4,Others,2795688,10%
Uttar Pradesh,2021,1,Xiaomi,7599834,26%
Uttar Pradesh,2021,1,Samsung,5451884,18%
Uttar Pradesh,2021,1,Vivo,5294031,18%
Uttar Pradesh,2021,1,Oppo,3737603,13%
Uttar Pradesh,2021,1,Realme,2177149,7%
Uttar Pradesh,2021,1,Apple,536023,2%
Uttar Pradesh,2021,1,Huawei,533694,2%
Uttar Pradesh,2021,1,Motorola,498264,2%
Uttar Pradesh,2021,1,Lenovo,351633,1%
Uttar Pradesh,2021,1,Tecno,329255,1%
Uttar Pradesh,2021,1,Others,2972705,10%
Uttar Pradesh,2021,2,Xiaomi,8037309,25%
Uttar Pradesh,2021,2,Vivo,5805913,18%
Uttar Pradesh,2021,2,Samsung,5762770,18%
Uttar Pradesh,2021,2,Oppo,4047089,13%
Uttar Pradesh,2021,2,Realme,2533804,8%
Uttar Pradesh,2021,2,Apple,578403,2%
Uttar Pradesh,2021,2,Huawei,526688,2%
Uttar Pradesh,2021,2,Motorola,501525,2%
Uttar Pradesh,2021,2,Tecno,419917,1%
Uttar Pradesh,2021,2,Infinix,384335,1%
Uttar Pradesh,2021,2,Others,3054141,10%
Uttar Pradesh,2021,3,Xiaomi,8522940,25%
Uttar Pradesh,2021,3,Vivo,6444391,19%
Uttar Pradesh,2021,3,Samsung,6016111,18%
Uttar Pradesh,2021,3,Oppo,4436027,13%
Uttar Pradesh,2021,3,Realme,2937420,9%
Uttar Pradesh,2021,3,Apple,619775,2%
Uttar Pradesh,2021,3,Huawei,541464,2%
Uttar Pradesh,2021,3,Tecno,528922,2%
Uttar Pradesh,2021,3,Infinix,513712,2%
Uttar Pradesh,2021,3,Motorola,501403,1%
Uttar Pradesh,2021,3,Others,3089717,9%
Uttar Pradesh,2021,4,Xiaomi,8926080,24%
Uttar Pradesh,2021,4,Vivo,7025228,19%
Uttar Pradesh,2021,4,Samsung,6308300,17%
Uttar Pradesh,2021,4,Oppo,4798699,13%
Uttar Pradesh,2021,4,Realme,3440284,9%
Uttar Pradesh,2021,4,Apple,710181,2%
Uttar Pradesh,2021,4,Infinix,635941,2%
Uttar Pradesh,2021,4,Tecno,627147,2%
Uttar Pradesh,2021,4,Huawei,526724,1%
Uttar Pradesh,2021,4,Motorola,511474,1%
Uttar Pradesh,2021,4,Others,3107597,8%
Uttar Pradesh,2022,1,Xiaomi,9273651,24%
Uttar Pradesh,2022,1,Vivo,7577324,19%
Uttar Pradesh,2022,1,Samsung,6602107,17%
Uttar Pradesh,2022,1,Oppo,5167492,13%
Uttar Pradesh,2022,1,Realme,3918711,10%
Uttar Pradesh,2022,1,Apple,775546,2%
Uttar Pradesh,2022,1,Tecno,756173,2%
Uttar Pradesh,2022,1,Infinix,719048,2%
Uttar Pradesh,2022,1,OnePlus,534457,1%
Uttar Pradesh,2022,1,Huawei,526680,1%
Uttar Pradesh,2022,1,Others,3148503,8%
Uttarakhand,2018,1,Xiaomi,109199,23%
Uttarakhand,2018,1,Samsung,99491,21%
Uttarakhand,2018,1,Vivo,57719,12%
Uttarakhand,2018,1,Oppo,55507,11%
Uttarakhand,2018,1,Realme,25160,5%
Uttarakhand,2018,1,Motorola,16760,3%
Uttarakhand,2018,1,Apple,16447,3%
Uttarakhand,2018,1,Micromax,12872,3%
Uttarakhand,2018,1,Lenovo,12351,3%
Uttarakhand,2018,1,OnePlus,12126,3%
Uttarakhand,2018,1,Others,65411,14%
Uttarakhand,2018,2,Xiaomi,148934,23%
Uttarakhand,2018,2,Samsung,132854,20%
Uttarakhand,2018,2,Vivo,81924,13%
Uttarakhand,2018,2,Oppo,76967,12%
Uttarakhand,2018,2,Realme,33273,5%
Uttarakhand,2018,2,Motorola,21520,3%
Uttarakhand,2018,2,Apple,21104,3%
Uttarakhand,2018,2,Micromax,16731,3%
Uttarakhand,2018,2,Lenovo,15806,2%
Uttarakhand,2018,2,OnePlus,14859,2%
Uttarakhand,2018,2,Others,85170,13%
Uttarakhand,2018,3,Xiaomi,189290,23%
Uttarakhand,2018,3,Samsung,164714,20%
Uttarakhand,2018,3,Vivo,108621,13%
Uttarakhand,2018,3,Oppo,99036,12%
Uttarakhand,2018,3,Realme,41434,5%
Uttarakhand,2018,3,Motorola,25626,3%
Uttarakhand,2018,3,Apple,25218,3%
Uttarakhand,2018,3,Micromax,18376,2%
Uttarakhand,2018,3,Lenovo,18008,2%
Uttarakhand,2018,3,OnePlus,17604,2%
Uttarakhand,2018,3,Others,102685,13%
Uttarakhand,2018,4,Xiaomi,238404,24%
Uttarakhand,2018,4,Samsung,205071,20%
Uttarakhand,2018,4,Vivo,143029,14%
Uttarakhand,2018,4,Oppo,129035,13%
Uttarakhand,2018,4,Realme,51951,5%
Uttarakhand,2018,4,Apple,30805,3%
Uttarakhand,2018,4,Motorola,30636,3%
Uttarakhand,2018,4,Lenovo,20723,2%
Uttarakhand,2018,4,OnePlus,20523,2%
Uttarakhand,2018,4,Micromax,19828,2%
Uttarakhand,2018,4,Others,122098,12%
Uttarakhand,2019,1,Xiaomi,288999,24%
Uttarakhand,2019,1,Samsung,246222,20%
Uttarakhand,2019,1,Vivo,179843,15%
Uttarakhand,2019,1,Oppo,161697,13%
Uttarakhand,2019,1,Realme,62779,5%
Uttarakhand,2019,1,Apple,36034,3%
Uttarakhand,2019,1,Motorola,34677,3%
Uttarakhand,2019,1,Lenovo,23534,2%
Uttarakhand,2019,1,OnePlus,23403,2%
Uttarakhand,2019,1,Huawei,23098,2%
Uttarakhand,2019,1,Others,144669,12%
Uttarakhand,2019,2,Xiaomi,334492,24%
Uttarakhand,2019,2,Samsung,283331,20%
Uttarakhand,2019,2,Vivo,213754,15%
Uttarakhand,2019,2,Oppo,191460,14%
Uttarakhand,2019,2,Realme,72734,5%
Uttarakhand,2019,2,Apple,40988,3%
Uttarakhand,2019,2,Motorola,38572,3%
Uttarakhand,2019,2,Huawei,26825,2%
Uttarakhand,2019,2,Lenovo,26040,2%
Uttarakhand,2019,2,OnePlus,25583,2%
Uttarakhand,2019,2,Others,160560,11%
Uttarakhand,2019,3,Xiaomi,375857,24%
Uttarakhand,2019,3,Samsung,313937,20%
Uttarakhand,2019,3,Vivo,246487,16%
Uttarakhand,2019,3,Oppo,219056,14%
Uttarakhand,2019,3,Realme,84171,5%
Uttarakhand,2019,3,Apple,45434,3%
Uttarakhand,2019,3,Motorola,41204,3%
Uttarakhand,2019,3,Huawei,30360,2%
Uttarakhand,2019,3,OnePlus,27837,2%
Uttarakhand,2019,3,Lenovo,26347,2%
Uttarakhand,2019,3,Others,175169,11%
Uttarakhand,2019,4,Xiaomi,414477,24%
Uttarakhand,2019,4,Samsung,344276,20%
Uttarakhand,2019,4,Vivo,279712,16%
Uttarakhand,2019,4,Oppo,247381,14%
Uttarakhand,2019,4,Realme,97443,6%
Uttarakhand,2019,4,Apple,49003,3%
Uttarakhand,2019,4,Motorola,43412,2%
Uttarakhand,2019,4,Huawei,33443,2%
Uttarakhand,2019,4,OnePlus,29624,2%
Uttarakhand,2019,4,Lenovo,27481,2%
Uttarakhand,2019,4,Others,186425,11%
Uttarakhand,2020,1,Xiaomi,456579,23%
Uttarakhand,2020,1,Samsung,378669,19%
Uttarakhand,2020,1,Vivo,319603,16%
Uttarakhand,2020,1,Oppo,280495,14%
Uttarakhand,2020,1,Realme,112983,6%
Uttarakhand,2020,1,Apple,52810,3%
Uttarakhand,2020,1,Motorola,45752,2%
Uttarakhand,2020,1,Huawei,36671,2%
Uttarakhand,2020,1,OnePlus,31306,2%
Uttarakhand,2020,1,Lenovo,28932,1%
Uttarakhand,2020,1,Others,199806,10%
Uttarakhand,2020,2,Xiaomi,501134,23%
Uttarakhand,2020,2,Samsung,415942,19%
Uttarakhand,2020,2,Vivo,362685,17%
Uttarakhand,2020,2,Oppo,317364,15%
Uttarakhand,2020,2,Realme,128396,6%
Uttarakhand,2020,2,Apple,56193,3%
Uttarakhand,2020,2,Motorola,48462,2%
Uttarakhand,2020,2,Huawei,39646,2%
Uttarakhand,2020,2,OnePlus,32449,2%
Uttarakhand,2020,2,Lenovo,30040,1%
Uttarakhand,2020,2,Others,216256,10%
Uttarakhand,2020,3,Xiaomi,546826,23%
Uttarakhand,2020,3,Samsung,457354,19%
Uttarakhand,2020,3,Vivo,410741,17%
Uttarakhand,2020,3,Oppo,354574,15%
Uttarakhand,2020,3,Realme,146360,6%
Uttarakhand,2020,3,Apple,60386,3%
Uttarakhand,2020,3,Motorola,51294,2%
Uttarakhand,2020,3,Huawei,42576,2%
Uttarakhand,2020,3,OnePlus,34157,1%
Uttarakhand,2020,3,Lenovo,31405,1%
Uttarakhand,2020,3,Others,229765,10%
Uttarakhand,2020,4,Xiaomi,594817,23%
Uttarakhand,2020,4,Samsung,504450,19%
Uttarakhand,2020,4,Vivo,458644,18%
Uttarakhand,2020,4,Oppo,392059,15%
Uttarakhand,2020,4,Realme,165895,6%
Uttarakhand,2020,4,Apple,65898,3%
Uttarakhand,2020,4,Motorola,53771,2%
Uttarakhand,2020,4,Huawei,45541,2%
Uttarakhand,2020,4,OnePlus,36256,1%
Uttarakhand,2020,4,Micromax,32967,1%
Uttarakhand,2020,4,Others,245946,9%
Uttarakhand,2021,1,Xiaomi,639297,23%
Uttarakhand,2021,1,Samsung,541527,19%
Uttarakhand,2021,1,Vivo,505799,18%
Uttarakhand,2021,1,Oppo,425532,15%
Uttarakhand,2021,1,Realme,186140,7%
Uttarakhand,2021,1,Apple,71103,3%
Uttarakhand,2021,1,Motorola,55240,2%
Uttarakhand,2021,1,Huawei,47693,2%
Uttarakhand,2021,1,OnePlus,38553,1%
Uttarakhand,2021,1,Micromax,33204,1%
Uttarakhand,2021,1,Others,258034,9%
Uttarakhand,2021,2,Xiaomi,681400,23%
Uttarakhand,2021,2,Samsung,575576,19%
Uttarakhand,2021,2,Vivo,551124,18%
Uttarakhand,2021,2,Oppo,457475,15%
Uttarakhand,2021,2,Realme,217098,7%
Uttarakhand,2021,2,Apple,76591,3%
Uttarakhand,2021,2,Motorola,55396,2%
Uttarakhand,2021,2,Huawei,47115,2%
Uttarakhand,2021,2,OnePlus,42606,1%
Uttarakhand,2021,2,Lava,34399,1%
Uttarakhand,2021,2,Others,265260,9%
Uttarakhand,2021,3,Xiaomi,729762,23%
Uttarakhand,2021,3,Vivo,607277,19%
Uttarakhand,2021,3,Samsung,603594,19%
Uttarakhand,2021,3,Oppo,495230,15%
Uttarakhand,2021,3,Realme,252524,8%
Uttarakhand,2021,3,Apple,82495,3%
Uttarakhand,2021,3,Motorola,55103,2%
Uttarakhand,2021,3,OnePlus,50778,2%
Uttarakhand,2021,3,Huawei,48071,1%
Uttarakhand,2021,3,Lava,34054,1%
Uttarakhand,2021,3,Others,274621,8%
Uttarakhand,2021,4,Xiaomi,771248,22%
Uttarakhand,2021,4,Vivo,655975,19%
Uttarakhand,2021,4,Samsung,635155,18%
Uttarakhand,2021,4,Oppo,530288,15%
Uttarakhand,2021,4,Realme,296672,9%
Uttarakhand,2021,4,Apple,94375,3%
Uttarakhand,2021,4,OnePlus,58873,2%
Uttarakhand,2021,4,Motorola,55844,2%
Uttarakhand,2021,4,Huawei,46660,1%
Uttarakhand,2021,4,HMD Global,34563,1%
Uttarakhand,2021,4,Others,280362,8%
Uttarakhand,2022,1,Xiaomi,807803,22%
Uttarakhand,2022,1,Vivo,700872,19%
Uttarakhand,2022,1,Samsung,663403,18%
Uttarakhand,2022,1,Oppo,566718,15%
Uttarakhand,2022,1,Realme,337092,9%
Uttarakhand,2022,1,Apple,103605,3%
Uttarakhand,2022,1,OnePlus,66561,2%
Uttarakhand,2022,1,Motorola,56044,2%
Uttarakhand,2022,1,Huawei,46393,1%
Uttarakhand,2022,1,Tecno,36937,1%
Uttarakhand,2022,1,Others,289401,8%
West Bengal,2018,1,Xiaomi,691026,27%
West Bengal,2018,1,Samsung,519298,20%
West Bengal,2018,1,Vivo,243921,9%
West Bengal,2018,1,Oppo,208584,8%
West Bengal,2018,1,Realme,148665,6%
West Bengal,2018,1,Lenovo,105358,4%
West Bengal,2018,1,Motorola,94958,4%
West Bengal,2018,1,Micromax,65727,3%
West Bengal,2018,1,Asus,57025,2%
West Bengal,2018,1,Gionee,50958,2%
West Bengal,2018,1,Others,419269,16%
West Bengal,2018,2,Xiaomi,1032175,27%
West Bengal,2018,2,Samsung,760518,20%
West Bengal,2018,2,Vivo,372159,10%
West Bengal,2018,2,Oppo,311433,8%
West Bengal,2018,2,Realme,213272,6%
West Bengal,2018,2,Lenovo,152286,4%
West Bengal,2018,2,Motorola,139123,4%
West Bengal,2018,2,Micromax,98869,3%
West Bengal,2018,2,Asus,79911,2%
West Bengal,2018,2,Gionee,70537,2%
West Bengal,2018,2,Others,603512,16%
West Bengal,2018,3,Xiaomi,1324033,27%
West Bengal,2018,3,Samsung,980572,20%
West Bengal,2018,3,Vivo,495428,10%
West Bengal,2018,3,Oppo,407522,8%
West Bengal,2018,3,Realme,269396,6%
West Bengal,2018,3,Lenovo,177257,4%
West Bengal,2018,3,Motorola,173514,4%
West Bengal,2018,3,Micromax,111238,2%
West Bengal,2018,3,Asus,98821,2%
West Bengal,2018,3,Gionee,85256,2%
West Bengal,2018,3,Others,728703,15%
West Bengal,2018,4,Xiaomi,1710240,27%
West Bengal,2018,4,Samsung,1302124,21%
West Bengal,2018,4,Vivo,678746,11%
West Bengal,2018,4,Oppo,557207,9%
West Bengal,2018,4,Realme,340318,5%
West Bengal,2018,4,Lenovo,219466,3%
West Bengal,2018,4,Motorola,216376,3%
West Bengal,2018,4,Micromax,129429,2%
West Bengal,2018,4,Asus,128184,2%
West Bengal,2018,4,Huawei,101601,2%
West Bengal,2018,4,Others,895587,14%
West Bengal,2019,1,Xiaomi,2022433,27%
West Bengal,2019,1,Samsung,1565366,21%
West Bengal,2019,1,Vivo,836434,11%
West Bengal,2019,1,Oppo,688682,9%
West Bengal,2019,1,Realme,399235,5%
West Bengal,2019,1,Lenovo,246103,3%
West Bengal,2019,1,Motorola,244646,3%
West Bengal,2019,1,Asus,154312,2%
West Bengal,2019,1,Micromax,143198,2%
